date.time	NTU
43093.62509	3.113
43093.6251	2.071
43093.62511	1.709
43093.62512	2.02
43093.62514	1.89
43093.62515	2.578
43093.63546	1.499
43093.63547	1.934
43093.63548	1.289
43093.6355	1.434
43093.63551	1.911
43093.63552	1.368
43093.63553	1.405
43093.63554	1.68
43093.63555	1.354
43093.63556	1.245
43093.64587	1.435
43093.64589	1.369
43093.6459	1.688
43093.64591	1.847
43093.64592	1.441
43093.64593	1.333
43093.64595	1.347
43093.64596	1.594
43093.64597	1.586
43093.64598	1.666
43093.65629	1.587
43093.65631	24.748
43093.65632	1.92
43093.65633	1.804
43093.65634	2.934
43093.65635	2.115
43093.65636	1.666
43093.65637	1.92
43093.65639	1.608
43093.6564	1.717
43093.66671	1.957
43093.66672	2.355
43093.66673	2.347
43093.66675	2.318
43093.66676	2.984
43093.66677	1.883
43093.66678	2.173
43093.66679	2.39
43093.6668	2.441
43093.66681	2.499
43093.67712	2.015
43093.67714	1.92
43093.67715	1.84
43093.67716	1.724
43093.67717	2.289
43093.67718	2.456
43093.6772	2.166
43093.67721	1.949
43093.67722	2.144
43093.67723	1.804
43093.68754	2.341
43093.68756	1.659
43093.68757	2.035
43093.68758	2.303
43093.68759	1.825
43093.6876	1.912
43093.68761	1.811
43093.68762	1.963
43093.68764	4.527
43093.68765	1.926
43093.69796	1.928
43093.69797	2.629
43093.69798	2.115
43093.698	1.825
43093.69801	1.941
43093.69802	1.999
43093.69803	1.92
43093.69804	2.919
43093.69805	2.194
43093.69806	2.447
43093.70837	1.551
43093.70839	1.811
43093.7084	1.253
43093.70841	1.485
43093.70842	1.26
43093.70843	1.652
43093.70845	1.384
43093.70846	1.528
43093.70847	1.224
43093.70848	1.361
43093.71879	2.631
43093.71881	2.667
43093.71882	2.457
43093.71883	2.776
43093.71884	2.703
43093.71885	3.108
43093.71886	2.434
43093.71887	2.463
43093.71889	2.76
43093.7189	2.919
43093.72921	2.929
43093.72922	10.179
43093.72923	2.442
43093.72925	2.29
43093.72926	2.348
43093.72927	2.536
43093.72928	2.747
43093.72929	2.319
43093.7293	2.457
43093.72931	2.384
43093.73962	1.675
43093.73964	2.197
43093.73965	1.784
43093.73966	2.138
43093.73967	2.102
43093.73968	1.949
43093.7397	1.804
43093.73971	1.986
43093.73972	1.942
43093.73973	1.928
43093.75004	2.32
43093.75006	2.342
43093.75007	2.494
43093.75008	2.806
43093.75009	2.892
43093.7501	2.957
43093.75011	2.602
43093.75012	2.42
43093.75014	2.95
43093.75015	2.551
43093.76046	2.719
43093.76047	3.139
43093.76048	4.785
43093.7605	3.261
43093.76051	2.986
43093.76052	3.268
43093.76053	2.921
43093.76054	2.892
43093.76055	3.602
43093.76056	2.986
43093.77087	3.4
43093.77089	2.915
43093.7709	3.161
43093.77091	3.263
43093.77092	2.944
43093.77094	2.834
43093.77095	3.022
43093.77096	3.45
43093.77097	3.906
43093.77098	3.051
43093.78129	2.669
43093.78131	4.14
43093.78132	2.936
43093.78133	3.168
43093.78134	4.212
43093.78135	3.016
43093.78136	2.98
43093.78137	6.892
43093.78139	3.123
43093.7814	3.073
43093.79171	2.88
43093.79172	2.219
43093.79173	2.124
43093.79175	2.559
43093.79176	2.103
43093.79177	2.197
43093.79178	2.951
43093.79179	2.197
43093.7918	2.573
43093.79181	2.16
43093.80212	2.06
43093.80214	2.139
43093.80215	2.255
43093.80216	2.24
43093.80217	3.422
43093.80218	2.306
43093.8022	2.204
43093.80221	2.799
43093.80222	2.283
43093.80223	2.464
43093.81254	1.712
43093.81256	2.023
43093.81257	2.211
43093.81258	1.718
43093.81259	2.364
43093.8126	2.552
43093.81261	2.168
43093.81262	2.219
43093.81264	2.037
43093.81265	2.269
43093.82296	2.742
43093.82297	2.864
43093.82298	1.762
43093.823	2.175
43093.82301	1.552
43093.82302	1.486
43093.82303	2.226
43093.82304	1.573
43093.82305	1.856
43093.82306	1.769
43093.83337	1.661
43093.83339	1.813
43093.8334	1.958
43093.83341	2.472
43093.83342	1.399
43093.83343	1.82
43093.83345	1.465
43093.83346	1.428
43093.83347	1.536
43093.83348	1.544
43093.84379	1.233
43093.84381	1.631
43093.84382	1.414
43093.84383	1.349
43093.84384	1.175
43093.84385	1.45
43093.84386	3.558
43093.84387	1.435
43093.84389	1.58
43093.8439	1.667
43093.85421	1.45
43093.85422	1.283
43093.85423	1.428
43093.85425	1.849
43093.85426	1.217
43093.85427	2.138
43093.85428	1.196
43093.85429	1.275
43093.8543	1.283
43093.85431	1.493
43093.86462	1.668
43093.86464	1.45
43093.86465	1.725
43093.86466	1.645
43093.86467	1.536
43093.86468	1.254
43093.8647	1.275
43093.86471	2.029
43093.86472	1.406
43093.86473	1.413
43093.87504	1.472
43093.87506	2.094
43093.87507	1.29
43093.87508	1.181
43093.87509	1.181
43093.8751	1.203
43093.87511	1.377
43093.87512	1.231
43093.87514	1.688
43093.87515	1.456
43093.88546	2.19
43093.88547	1.493
43093.88548	1.442
43093.8855	1.739
43093.88551	1.536
43093.88552	1.399
43093.88553	1.63
43093.88554	1.594
43093.88555	1.246
43093.88556	1.709
43093.89587	2.356
43093.89589	1.138
43093.8959	1.623
43093.89591	1.761
43093.89592	1.21
43093.89593	1.333
43093.89595	1.268
43093.89596	1.492
43093.89597	1.282
43093.89598	1.123
43093.90629	1.559
43093.90631	1.355
43093.90632	1.268
43093.90633	1.333
43093.90634	1.196
43093.90635	1.181
43093.90636	1.174
43093.90637	1.188
43093.90639	1.413
43093.9064	2.209
43093.91671	1.349
43093.91672	2.507
43093.91673	1.862
43093.91675	1.5
43093.91676	1.819
43093.91677	1.471
43093.91678	1.493
43093.91679	2.638
43093.9168	1.413
43093.91681	1.956
43093.92712	1.182
43093.92714	2.797
43093.92715	1.362
43093.92716	1.464
43093.92717	1.391
43093.92718	1.138
43093.9272	1.145
43093.92721	12.95
43093.92722	1.166
43093.92723	1.391
43093.93754	1.392
43093.93756	1.022
43093.93757	1.217
43093.93758	1.377
43093.93759	2.022
43093.9376	0.949
43093.93761	1.007
43093.93762	1.441
43093.93764	2.188
43093.93765	1.058
43093.94796	1.218
43093.94797	1.08
43093.94798	2.239
43093.948	0.891
43093.94801	2.123
43093.94802	1
43093.94803	2.123
43093.94804	1.239
43093.94805	1.253
43093.94806	0.891
43093.95837	1.363
43093.95839	2.058
43093.9584	1.37
43093.95841	1.681
43093.95842	1.79
43093.95843	1.681
43093.95845	1.529
43093.95846	1.797
43093.95847	1.586
43093.95848	1.702
43093.96879	1.675
43093.96881	1.196
43093.96882	1.319
43093.96883	1.681
43093.96884	3.413
43093.96885	1.196
43093.96886	1.674
43093.96887	2.84
43093.96889	1.449
43093.9689	1.391
43093.97921	1.08
43093.97922	1.66
43093.97923	1.204
43093.97925	1.102
43093.97926	1.877
43093.97927	1.399
43093.97928	1.312
43093.97929	2.863
43093.9793	1.341
43093.97931	2.42
43093.98962	1.631
43093.98964	1.124
43093.98965	1.24
43093.98966	1.385
43093.98967	2.284
43093.98968	1.312
43093.9897	1.109
43093.98971	1.174
43093.98972	1.152
43093.98973	1.196
43094.00006	0.87
43094.00008	1.015
43094.00009	1.755
43094.0001	6.59
43094.00011	1.015
43094.00012	1.03
43094.00014	0.986
43094.00015	0.964
43094.00016	1.015
43094.00017	0.935
43094.01046	1.385
43094.01047	1.762
43094.01048	1.479
43094.0105	1.327
43094.01051	1.479
43094.01052	1.515
43094.01053	1.414
43094.01054	2.102
43094.01055	1.399
43094.01056	1.587
43094.02087	1.647
43094.02089	1.298
43094.0209	1.254
43094.02091	1.015
43094.02092	2.161
43094.02093	1.225
43094.02095	1.747
43094.02096	1.167
43094.02097	1.131
43094.02098	1.109
43094.03129	1.045
43094.03131	1.001
43094.03132	0.798
43094.03133	1.175
43094.03134	0.972
43094.03135	0.87
43094.03136	0.92
43094.03137	1.348
43094.03139	1.015
43094.0314	0.971
43094.04171	1.755
43094.04172	1.276
43094.04173	1.341
43094.04175	1.059
43094.04176	1.892
43094.04177	0.885
43094.04178	1.268
43094.04179	6.225
43094.0418	1.131
43094.04181	1.116
43094.05212	1.813
43094.05214	2.922
43094.05215	2.632
43094.05216	1.682
43094.05217	1.9
43094.05218	1.972
43094.0522	1.754
43094.05221	1.884
43094.05222	1.79
43094.05223	2.073
43094.06254	0.964
43094.06256	1.073
43094.06257	1.073
43094.06258	0.943
43094.06259	0.993
43094.0626	1.08
43094.06261	0.913
43094.06262	1.196
43094.06264	2.348
43094.06265	1.123
43094.07296	1.189
43094.07297	1.044
43094.07298	1.769
43094.073	2.052
43094.07301	1.334
43094.07302	0.949
43094.07303	1.747
43094.07304	2.073
43094.07305	0.783
43094.07306	1.312
43094.08337	1.254
43094.08339	1.015
43094.0834	1.153
43094.08341	0.964
43094.08342	1.051
43094.08343	1.341
43094.08345	1.442
43094.08346	1.174
43094.08347	1.16
43094.08348	0.957
43094.09379	1.044
43094.09381	1.088
43094.09382	1.341
43094.09383	1.204
43094.09384	0.949
43094.09385	0.884
43094.09386	1.058
43094.09387	1.428
43094.09389	0.891
43094.0939	1.065
43094.10421	1.24
43094.10422	0.972
43094.10423	1.182
43094.10425	0.972
43094.10426	1.239
43094.10427	1.478
43094.10428	0.971
43094.10429	1.203
43094.1043	1.174
43094.10431	1.37
43094.11462	1.001
43094.11464	1.044
43094.11465	1.972
43094.11466	1.355
43094.11467	1.261
43094.11468	1.37
43094.1147	1.007
43094.11471	1.174
43094.11472	1.203
43094.11473	1.254
43094.12504	1.392
43094.12506	1.008
43094.12507	1.007
43094.12508	0.935
43094.12509	1.123
43094.1251	1.022
43094.12511	1.007
43094.12512	0.971
43094.12514	1.007
43094.12515	0.87
43094.13546	1.929
43094.13547	1.217
43094.13548	1.471
43094.1355	1.42
43094.13551	1.275
43094.13552	1.42
43094.13553	1.384
43094.13554	2.515
43094.13555	1.275
43094.13556	1.254
43094.14587	0.957
43094.14589	0.993
43094.1459	1.094
43094.14591	1.022
43094.14592	1.123
43094.14593	1.051
43094.14595	1.036
43094.14596	0.949
43094.14597	2.094
43094.14598	0.957
43094.15629	1.131
43094.15631	1.08
43094.15632	1.268
43094.15633	1.268
43094.15634	1.152
43094.15635	1.239
43094.15636	1.094
43094.15637	1.109
43094.15639	1.065
43094.1564	1.174
43094.16671	0.957
43094.16672	1.051
43094.16673	1.029
43094.16675	0.891
43094.16676	1.138
43094.16677	0.978
43094.16678	1.029
43094.16679	1.036
43094.1668	0.942
43094.16681	1.029
43094.17712	1.051
43094.17714	1.123
43094.17715	1.058
43094.17716	0.833
43094.17717	0.913
43094.17718	1.993
43094.1772	0.986
43094.17721	1.021
43094.17722	0.956
43094.17723	0.978
43094.18754	1.088
43094.18756	1.181
43094.18757	1.297
43094.18758	0.913
43094.18759	1
43094.1876	1.152
43094.18761	1.558
43094.18762	1.58
43094.18764	1.239
43094.18765	1.152
43094.19796	0.798
43094.19797	0.775
43094.19798	0.681
43094.198	0.688
43094.19801	0.725
43094.19802	0.804
43094.19803	0.985
43094.19804	0.695
43094.19805	0.869
43094.19806	0.695
43094.20837	0.957
43094.20839	0.725
43094.2084	0.819
43094.20841	0.804
43094.20842	0.819
43094.20843	0.811
43094.20845	0.724
43094.20846	0.891
43094.20847	0.804
43094.20848	0.63
43094.21879	0.913
43094.21881	1.051
43094.21882	0.957
43094.21883	0.935
43094.21884	0.942
43094.21885	0.898
43094.21886	0.934
43094.21887	0.819
43094.21889	0.862
43094.2189	0.819
43094.22921	1.464
43094.22922	2.029
43094.22923	1.667
43094.22925	1.37
43094.22926	1.464
43094.22927	1.753
43094.22928	1.195
43094.22929	1.173
43094.2293	1.21
43094.22931	1.499
43094.23962	0.616
43094.23964	0.71
43094.23965	0.674
43094.23966	0.681
43094.23967	0.637
43094.23969	0.688
43094.2397	0.804
43094.23971	0.79
43094.23972	0.674
43094.23973	0.804
43094.25004	1.725
43094.25006	1.5
43094.25007	1.993
43094.25008	1.493
43094.25009	1.492
43094.2501	1.731
43094.25011	1.601
43094.25012	1.615
43094.25014	1.456
43094.25015	1.507
43094.26046	0.696
43094.26047	1.036
43094.26048	0.942
43094.2605	0.993
43094.26051	0.717
43094.26052	1.036
43094.26053	0.71
43094.26054	0.884
43094.26055	0.891
43094.26056	0.848
43094.27087	0.703
43094.27089	0.819
43094.2709	0.855
43094.27091	1.449
43094.27092	0.862
43094.27094	0.942
43094.27095	1.312
43094.27096	0.913
43094.27097	0.746
43094.27098	0.942
43094.28129	1.566
43094.28131	1.754
43094.28132	2.044
43094.28133	2.449
43094.28134	2.725
43094.28135	1.609
43094.28136	1.913
43094.28137	1.927
43094.28139	1.724
43094.2814	2.39
43094.29171	1.508
43094.29172	1.029
43094.29173	1.123
43094.29175	1.797
43094.29176	1.304
43094.29177	1.203
43094.29178	1.297
43094.29179	1.166
43094.2918	1.166
43094.29181	1.181
43094.30212	1.218
43094.30214	1.188
43094.30215	1.384
43094.30216	1.732
43094.30217	1.138
43094.30219	2.522
43094.3022	1.289
43094.30221	1.311
43094.30222	1.413
43094.30223	1.586
43094.31254	1.645
43094.31256	1.536
43094.31257	1.558
43094.31258	1.515
43094.31259	2.087
43094.3126	1.428
43094.31261	1.731
43094.31262	1.441
43094.31264	1.608
43094.31265	1.492
43094.32296	1.102
43094.32297	1.355
43094.32298	1.609
43094.323	1.21
43094.32301	1.102
43094.32302	1.275
43094.32303	1.485
43094.32304	1.557
43094.32305	2.955
43094.32306	2.101
43094.33337	1.529
43094.33339	1.587
43094.3334	1.355
43094.33341	1.413
43094.33342	1.754
43094.33344	2.195
43094.33345	1.702
43094.33346	1.775
43094.33347	1.456
43094.33348	2.05
43094.34379	1.639
43094.34381	1.152
43094.34382	1.261
43094.34383	1.558
43094.34384	1.217
43094.34385	1.188
43094.34386	1.065
43094.34387	1.289
43094.34389	1.181
43094.3439	1.42
43094.35421	0.928
43094.35422	0.913
43094.35423	1.362
43094.35425	1.435
43094.35426	1
43094.35427	1.144
43094.35428	0.913
43094.35429	1.499
43094.3543	1.586
43094.35431	1.413
43094.36462	1.225
43094.36464	1.145
43094.36465	1.703
43094.36466	0.971
43094.36467	0.927
43094.36469	0.905
43094.3647	0.876
43094.36471	0.826
43094.36472	1.963
43094.36473	1.217
43094.37504	1.123
43094.37506	1.022
43094.37507	1.123
43094.37508	1.079
43094.37509	1.072
43094.3751	0.927
43094.37511	1.108
43094.37512	1.05
43094.37514	1.101
43094.37515	1.05
43094.38546	1.094
43094.38547	1.109
43094.38548	1.174
43094.3855	1.21
43094.38551	1.05
43094.38552	1.202
43094.38553	1.137
43094.38554	1.043
43094.38555	1.746
43094.38556	3.318
43094.39587	1.486
43094.39589	1.631
43094.3959	1.92
43094.39591	1.391
43094.39592	1.507
43094.39593	1.376
43094.39595	1.398
43094.39596	1.058
43094.39597	1.746
43094.39598	1.543
43094.40629	1.138
43094.40631	0.841
43094.40632	1.326
43094.40633	0.855
43094.40634	1.137
43094.40635	0.934
43094.40636	0.92
43094.40637	1.13
43094.40639	0.869
43094.4064	1.413
43094.41671	1.029
43094.41672	1.173
43094.41673	1.101
43094.41675	1.304
43094.41676	1.398
43094.41677	1.499
43094.41678	1.079
43094.41679	1.021
43094.4168	1.63
43094.41681	4.774
43094.42712	1.768
43094.42714	1.195
43094.42715	1.072
43094.42716	1.26
43094.42717	1.137
43094.42718	0.891
43094.4272	1.21
43094.42721	1.043
43094.42722	1.108
43094.42723	1
43094.43754	1.377
43094.43756	1.507
43094.43757	0.905
43094.43758	0.92
43094.43759	1.673
43094.4376	1.507
43094.43761	1.355
43094.43762	1.782
43094.43764	1.89
43094.43765	1.434
43094.44796	0.978
43094.44797	1.101
43094.44798	1.362
43094.448	1.036
43094.44801	1.144
43094.44802	1.362
43094.44803	1.151
43094.44804	1.072
43094.44805	1.39
43094.44806	1.122
43094.45837	1.232
43094.45839	1.413
43094.4584	3.18
43094.45841	1.289
43094.45842	1.441
43094.45843	1.137
43094.45845	1.361
43094.45846	1.376
43094.45847	1.441
43094.45848	1.448
43094.46879	1.326
43094.46881	1.123
43094.46882	1.123
43094.46883	1.152
43094.46884	1.224
43094.46885	1.202
43094.46886	1.355
43094.46887	2.686
43094.46889	0.977
43094.4689	1.282
43094.47921	1.217
43094.47922	1.92
43094.47923	1.499
43094.47925	1.376
43094.47926	1.847
43094.47927	3.303
43094.47928	1.441
43094.47929	1.245
43094.4793	1.332
43094.47931	1.282
43094.48962	1.63
43094.48964	1.601
43094.48965	1.456
43094.48966	1.55
43094.48967	1.376
43094.48968	1.405
43094.4897	1.478
43094.48971	1.448
43094.48972	1.484
43094.48973	1.636
43094.50004	1.137
43094.50006	1.688
43094.50007	2.76
43094.50008	1.949
43094.50009	1.347
43094.5001	1.767
43094.50011	1.484
43094.50012	1.383
43094.50014	1.622
43094.50015	1.644
43094.51046	1.573
43094.51047	1.391
43094.51048	1.413
43094.5105	1.246
43094.51051	1.63
43094.51052	1.347
43094.51053	1.202
43094.51054	1.209
43094.51055	1.607
43094.51056	1.759
43094.52088	3.325
43094.52089	1.833
43094.5209	1.97
43094.52091	1.623
43094.52092	1.724
43094.52093	1.969
43094.52095	2.324
43094.52096	1.564
43094.52097	1.933
43094.52098	1.455
43094.53129	1.586
43094.53131	1.485
43094.53132	1.869
43094.53133	1.955
43094.53134	1.586
43094.53135	2.331
43094.53136	1.629
43094.53137	1.723
43094.53139	1.716
43094.5314	1.665
43094.54171	1.42
43094.54172	1.76
43094.54173	1.738
43094.54175	1.506
43094.54176	1.477
43094.54177	1.347
43094.54178	1.615
43094.54179	1.455
43094.5418	1.368
43094.54181	1.383
43094.55213	1.746
43094.55214	1.882
43094.55215	1.745
43094.55216	2.092
43094.55217	1.615
43094.55218	1.788
43094.5522	2.092
43094.55221	1.868
43094.55222	3.787
43094.55223	1.817
43094.56254	1.985
43094.56256	1.978
43094.56257	1.898
43094.56258	2.093
43094.56259	2.056
43094.5626	2.1
43094.56261	1.998
43094.56262	2.143
43094.56264	2.129
43094.56265	1.774
43094.57296	1.608
43094.57297	2.05
43094.57298	1.782
43094.573	2.188
43094.57301	2.789
43094.57302	1.607
43094.57303	1.803
43094.57304	1.636
43094.57305	1.673
43094.57306	1.593
43094.58337	1.586
43094.58339	1.26
43094.5834	1.63
43094.58341	1.832
43094.58342	1.506
43094.58343	1.673
43094.58345	1.593
43094.58346	1.81
43094.58347	1.412
43094.58348	1.39
43094.59379	1.413
43094.59381	1.572
43094.59382	1.434
43094.59383	1.144
43094.59384	1.455
43094.59385	1.383
43094.59386	1.984
43094.59387	1.245
43094.59389	1.195
43094.5939	1.361
43094.60421	1.862
43094.60422	1.941
43094.60423	1.97
43094.60425	1.898
43094.60426	1.978
43094.60427	1.861
43094.60428	1.825
43094.60429	2.737
43094.6043	1.861
43094.60431	1.694
43094.61463	2.239
43094.61464	3.007
43094.61465	2.602
43094.61466	1.999
43094.61467	1.84
43094.61469	2.34
43094.6147	2.6
43094.61471	2.89
43094.61472	2.89
43094.61473	4.382
43094.62504	2.609
43094.62506	2.326
43094.62507	1.689
43094.62508	2.044
43094.62509	1.623
43094.6251	1.702
43094.62511	2.644
43094.62512	2.195
43094.62514	1.673
43094.62515	1.978
43094.63546	1.848
43094.63547	1.551
43094.63548	2.137
43094.6355	1.63
43094.63551	1.681
43094.63552	1.572
43094.63553	2.05
43094.63554	2.05
43094.63555	1.652
43094.63556	1.673
43094.64591	1.717
43094.64592	1.818
43094.64594	2.079
43094.64595	1.775
43094.64596	4.745
43094.64597	1.665
43094.64598	2.15
43094.65629	1.993
43094.65631	1.702
43094.65632	2.072
43094.65633	1.905
43094.65634	1.789
43094.65635	12.7
43094.65637	4.923
43094.65639	1.73
43094.6564	2.027
43094.66671	1.377
43094.66672	1.536
43094.66673	1.441
43094.66675	2.325
43094.66676	1.441
43094.66677	1.405
43094.66678	1.644
43094.66679	1.84
43094.6668	1.68
43094.66681	1.904
43094.67712	1.391
43094.67714	1.486
43094.67715	1.239
43094.67716	1.253
43094.67717	1.362
43094.67719	1.326
43094.6772	1.318
43094.67721	1.47
43094.67722	1.355
43094.67723	1.275
43094.68754	1.457
43094.68756	1.739
43094.68757	1.66
43094.68761	1.891
43094.68762	1.709
43094.68764	1.702
43094.69805	2.296
43094.69806	1.934
43094.70837	1.71
43094.70839	1.681
43094.7084	6.182
43094.70841	1.696
43094.70842	1.753
43094.70843	1.963
43094.70845	2.832
43094.70846	1.746
43094.70847	1.847
43094.70848	1.949
43094.71884	2.457
43094.71885	2.37
43094.71886	2.34
43094.71887	2.231
43094.71889	4.078
43094.7189	2.311
43094.72921	2.864
43094.72922	2.623
43094.72923	2.689
43094.72925	2.297
43094.72926	2.094
43094.72927	2.167
43094.72928	2.247
43094.72929	2.58
43094.7293	3.558
43094.72931	2.587
43094.73962	3.132
43094.73964	3.487
43094.73965	2.681
43094.73966	2.341
43094.73967	2.529
43094.73968	2.892
43094.7397	2.631
43094.73971	3.051
43094.73972	2.573
43094.73973	6.138
43094.75004	4.444
43094.75006	2.313
43094.75007	2.196
43094.75008	2.79
43094.75009	2.457
43094.7501	3.123
43094.75011	2.377
43094.75012	2.123
43094.75014	2.131
43094.75015	2.363
43094.76046	2.066
43094.76047	1.994
43094.76048	1.986
43094.7605	2.363
43094.76051	1.971
43094.76052	2.109
43094.76053	2.051
43094.76054	1.841
43094.76055	2.413
43094.76056	2.29
43094.77087	2.277
43094.77089	2.994
43094.7709	2.218
43094.77091	2.305
43094.77092	2.363
43094.77094	2.667
43094.77095	2.957
43094.77096	2.616
43094.77097	2.573
43094.77098	2.616
43094.78129	3.284
43094.78131	2.371
43094.78132	2.5
43094.78133	2.073
43094.78134	2.326
43094.78135	2.674
43094.78136	2.355
43094.78137	2.341
43094.78139	2.297
43094.7814	2.022
43094.79171	2.146
43094.79172	2.306
43094.79173	2.42
43094.79175	2.247
43094.79176	2.247
43094.79177	2.42
43094.79178	2.435
43094.79179	2.986
43094.7918	2.406
43094.79181	2.594
43094.80212	3.081
43094.80214	2.625
43094.80215	2.58
43094.80216	2.551
43094.80217	2.384
43094.80218	2.725
43094.8022	2.848
43094.80221	2.363
43094.80222	3.783
43094.80223	2.689
43094.81254	2.668
43094.81256	2.146
43094.81257	2.326
43094.81258	2.254
43094.81259	2.464
43094.8126	2.42
43094.81261	2
43094.81262	2.167
43094.81264	2.848
43094.81265	2.435
43094.82296	1.994
43094.82297	2.152
43094.82298	2.232
43094.823	1.942
43094.82301	1.587
43094.82302	1.935
43094.82303	1.71
43094.82304	1.949
43094.82305	1.709
43094.82306	1.891
43094.83338	1.283
43094.83339	1.362
43094.8334	1.145
43094.83341	1.594
43094.83342	1.637
43094.83343	2.043
43094.83345	1.333
43094.83346	1.333
43094.83347	1.188
43094.83348	1.427
43094.84379	2.16
43094.84381	2.753
43094.84382	2.383
43094.84383	1.753
43094.84384	1.514
43094.84385	1.181
43094.84386	1.137
43094.84387	1.217
43094.84389	1.347
43094.8439	1.325
43094.85423	1.413
43094.85425	0.992
43094.85426	1.883
43094.85427	2.39
43094.85428	1.565
43094.85429	1.043
43094.8543	1.224
43094.85431	1.187
43094.86463	1.717
43094.86464	1.282
43094.86465	1.297
43094.86467	31
43094.86472	1.31
43094.86473	1.209
43094.87504	1.072
43094.87506	1.05
43094.87507	0.971
43094.87508	0.934
43094.87509	1.449
43094.8751	0.963
43094.87511	0.883
43094.87512	0.782
43094.87514	0.883
43094.88546	1.029
43094.88552	0.912
43094.88553	1.296
43094.88554	1.064
43094.88555	2.925
43094.88556	0.934
43094.89588	1.159
43094.89589	1.47
43094.8959	1.007
43094.89591	0.934
43094.89592	0.971
43094.89593	2.172
43094.89595	1.694
43094.90633	2.666
43094.90634	1.326
43094.90635	1.108
43094.90636	1.043
43094.90637	1.347
43094.90639	1.202
43094.9064	1.072
43094.91671	1.102
43094.91672	1.101
43094.91673	1.42
43094.91675	0.862
43094.91676	1.021
43094.92714	1.616
43094.92715	1.478
43094.92716	1.76
43094.93765	1.702
43094.94796	1.174
43094.94797	1.217
43094.94798	1.768
43094.948	1.312
43094.94801	1.949
43094.94802	1.471
43094.94803	1.558
43094.94804	1.369
43094.94805	3.267
43094.94806	1.579
43094.95837	1.573
43094.95839	1.747
43094.95847	1.702
43094.95848	1.688
43094.96879	1.704
43094.96881	2.138
43094.96882	2.399
43094.96883	2.196
43094.96884	1.768
43094.96885	1.79
43094.96886	2.644
43094.96887	1.804
43094.96889	1.731
43094.9689	3.31
43094.97921	1.312
43094.97922	1.457
43094.97923	1.138
43094.97925	1.225
43094.97926	1.42
43094.97927	1.131
43094.97928	1.499
43094.97929	1.623
43094.9793	1.282
43094.97931	1.594
43094.98963	1.348
43094.98964	1.036
43094.98965	0.87
43094.98966	1.21
43094.98967	1.405
43094.98968	1.543
43094.9897	0.992
43094.98971	1.058
43094.98972	0.963
43094.98973	0.862
43095.00006	1.652
43095.00008	7.541
43095.00009	1.043
43095.0001	1.427
43095.00011	0.978
43095.00012	1.318
43095.00014	1.087
43095.00015	1.072
43095.00016	1.158
43095.00017	1.325
43095.01046	1.833
43095.01047	1.21
43095.01048	5.288
43095.0105	1.557
43095.01051	1.224
43095.01052	1.116
43095.01053	1.224
43095.01054	1.216
43095.01055	1.086
43095.02088	1.362
43095.02089	0.913
43095.0209	1.239
43095.02091	0.927
43095.02092	1.304
43095.02093	0.876
43095.02095	0.884
43095.02096	1.137
43095.02097	1.006
43095.02098	0.948
43095.03129	1.007
43095.03131	1.123
43095.03132	1.123
43095.0314	1.144
43095.04171	1.08
43095.04172	1.101
43095.04173	1.767
43095.04175	1.333
43095.04176	1.13
43095.0522	0.934
43095.05221	1.644
43095.05222	1.057
43095.05223	1.028
43095.06254	1.993
43095.06256	2.116
43095.06257	1.906
43095.06258	2.564
43095.06259	3.593
43095.0626	1.724
43095.06261	1.673
43095.06262	1.644
43095.07302	2.093
43095.07303	2.079
43095.07304	2.079
43095.07305	2.303
43095.07306	2.311
43095.08337	1.573
43095.08339	1.71
43095.0834	1.841
43095.08341	1.783
43095.08342	1.631
43095.08343	1.753
43095.08345	2.803
43095.09384	1.833
43095.09385	1.775
43095.09386	1.47
43095.09387	1.456
43095.09389	1.492
43095.0939	1.659
43095.10421	1.645
43095.10422	1.471
43095.10423	1.449
43095.10425	1.391
43095.10426	1.5
43095.10427	1.225
43095.10428	1.405
43095.11466	1.464
43095.11467	1.486
43095.11468	1.573
43095.1147	1.318
43095.11471	1.905
43095.11472	1.782
43095.11473	1.55
43095.12504	1.138
43095.12506	2.007
43095.12507	2.529
43095.12508	1.239
43095.12509	1.464
43095.13548	1.087
43095.1355	1.225
43095.13551	1.703
43095.13552	0.963
43095.13553	1.623
43095.13554	1.326
43095.13555	1.087
43095.13556	1.384
43095.14588	1.246
43095.14589	4.602
43095.1459	1.5
43095.14591	1.478
43095.14592	1.312
43095.15629	1.66
43095.15631	0.804
43095.15632	0.739
43095.15633	0.732
43095.15634	0.724
43095.15635	0.724
43095.15636	1.311
43095.15637	0.717
43095.15639	0.739
43095.1564	0.79
43095.16671	0.79
43095.16672	0.746
43095.16673	0.732
43095.16675	0.724
43095.16676	0.905
43095.16677	5.128
43095.16678	0.797
43095.16679	0.768
43095.1668	0.645
43095.16681	0.768
43095.17712	0.623
43095.17714	0.623
43095.17715	0.601
43095.17716	0.79
43095.17717	0.739
43095.17718	0.652
43095.1772	0.565
43095.17721	0.579
43095.17722	0.739
43095.17723	0.616
43095.18754	0.63
43095.18761	0.703
43095.18762	0.876
43095.18764	1.123
43095.18765	0.659
43095.19796	1.037
43095.19797	1.007
43095.19798	1.138
43095.198	1.051
43095.19801	1.029
43095.19802	1.471
43095.19803	1.101
43095.19804	0.985
43095.20842	2.225
43095.20843	1.275
43095.20845	1.521
43095.20846	1.181
43095.20847	1.434
43095.20848	1.166
