date.time	ntu
43122.77093	2.13
43122.78136	1.881
43122.78139	2.466
43123.54177	0.993
43123.59379	1.241
43123.59382	1.305
43123.64587	1.761
43127.86468	6.317
43128.52096	4.956
43129.07296	5.196
43129.07299	4.9
43143.19801	1.681
43119.88547	4.644
43121.6042	1.881
43121.80223	1.801
43123.54172	1.457
43123.54173	1.305
43127.60426	3.146
43127.8647	5.156
43127.86471	3.835
43129.07297	5.572
43143.06254	0.929
43143.19796	2.89
43119.87507	7.654
43121.02091	2.026
43121.61462	2.594
43121.85425	2.562
43121.85429	1.689
43121.86464	1.946
43121.90633	1.545
43122.6147	1.257
43122.61471	1.417
43122.78137	2.586
43123.76052	1.393
43127.60429	3.571
43127.65639	6.293
43127.85428	3.379
43127.86467	3.867
43128.52091	3.411
43141.59382	2.218
43142.58344	1.641
43119.87506	7.806
43120.48971	1.649
43121.45845	1.897
43121.76045	2.306
43121.8022	1.889
43121.89596	1.545
43121.90634	1.225
43121.90636	1.489
43127.59387	2.906
43127.60425	3.363
43127.65637	7.494
43127.66674	2.826
43127.8543	2.81
43128.52098	3.443
43128.98972	5.652
43128.98973	6.405
43142.58346	1.825
43142.58348	1.793
43121.94806	1.897
43122.61465	1.569
43123.48967	1.617
43123.54175	0.993
43123.77087	1.593
43127.6667	2.77
43127.66673	4.476
43127.80214	8.294
43120.4897	2.338
43121.02087	2.546
43121.45847	1.521
43121.80222	2.106
43121.90632	1.409
43123.77089	1.441
43123.77092	1.401
43127.66672	2.634
43128.52097	3.251
43143.19803	1.962
43120.50004	1.922
43121.65629	2.578
43121.70837	2.354
43121.75006	1.897
43121.8543	1.441
43123.77091	1.433
43123.81264	1.489
43129.00016	7.622
43129.07298	9.239
43142.58345	1.681
43121.45846	3.491
43121.51049	1.681
43121.85427	1.417
43121.94805	1.529
43122.78132	2.194
43122.7814	1.793
43123.47931	1.257
43123.60422	2.914
43123.7709	1.745
43119.03139	22.538
43119.04178	18.609
43137.83347	18.36
43138.55222	10.941
43119.00008	19.609
43119.87515	11.021
43137.84389	21.69
43138.60431	20.906
43118.15631	20.313
43119.48966	13.83
43138.6876	22.33
43138.69796	15.503
43138.69799	17.088
43118.16673	42.003
43138.60425	20.417
43119.03136	22.074
43137.84388	15.895
43138.65631	31.863
43119.03138	21.482
43119.04179	19.505
43138.55218	11.749
43138.60426	21.97
43138.65632	34.664
43138.69798	17.184
43138.69801	19.889
43138.55219	10.269
43138.60429	23.123
43138.64593	21.162
43118.15636	24.155
43119.04175	16.343
43138.56257	11.925
43138.56259	12.798
43138.60428	21.266
43138.65629	22.938
43138.69797	24.843
43118.15635	22.514
43119.03137	21.322
43119.48971	14.311
43138.55217	13.374
43138.55223	13.774
43138.59389	19.297
43118.1563	20.713
43119.00006	19.097
43119.04176	16.784
43119.48967	11.509
43138.5522	10.893
43138.6043	21.266
43089.30223	0.096
43118.15633	23.851
43119.01047	22.626
43119.4897	10.133
43119.86473	11.637
43129.06264	10.165
43138.56256	12.934
43119.01046	23.531
43119.50007	11.165
43137.84384	19.465
43119.01048	23.251
43119.50004	10.973
43120.96879	16.912
43138.6563	28.125
43137.83348	17.496
43089.30218	-0.088
43119.48968	8.052
43119.86471	6.419
43119.87509	7.676
43119.88555	6.483
43120.50007	2.209
43121.01055	2.265
43121.64597	2.281
43121.65636	2.145
43122.7292	1.985
43127.7292	4.194
43127.73962	3.193
43127.79179	3.017
43128.93759	4.746
43129.13549	3.786
43141.58342	1.889
43119.48972	9.324
43119.8334	6.627
43120.92712	1.569
43121.02096	2.705
43121.50015	1.721
43121.64598	2.497
43121.698	2.585
43121.7084	1.713
43123.65632	1.097
43123.76056	1.441
43127.72922	2.777
43129.13548	6.027
43129.46881	1.945
43143.18756	1.761
43143.47924	1.641
43119.82299	6.083
43121.02097	1.561
43121.50011	1.481
43121.51053	1.881
43127.72923	2.761
43127.80217	3.273
43129.06263	6.611
43129.13547	4.01
43129.47922	1.969
43143.19804	1.905
43121.51052	1.473
43121.60427	2.337
43121.60429	2.041
43121.65632	3.842
43121.85431	1.193
43122.66677	2.265
43122.71883	2.657
43123.54179	1.209
43123.6459	1.121
43123.76055	1.353
43127.72925	3.033
43129.13546	3.418
43143.18759	2.041
43089.30217	0.12
43119.83341	7.331
43121.55217	1.761
43121.65631	2.001
43121.65634	2.025
43121.69805	1.857
43121.75012	1.673
43122.71881	3.161
43123.59384	1.401
43123.70839	1.705
43128.9376	4.354
43128.93762	4.666
43129.40631	1.449
43121.50012	1.713
43121.75011	1.409
43121.8439	1.217
43122.66672	1.849
43122.66679	1.865
43123.53137	1.649
43123.5939	1.441
43123.64595	1.873
43143.06255	0.944
43143.18762	1.649
43143.18763	2.201
43143.46887	2.345
43143.47921	1.489
43143.47926	1.937
43119.87511	8.308
43120.97922	1.865
43121.01056	2.041
43121.5939	2.233
43122.72922	1.737
43123.53135	1.641
43123.59383	1.161
43123.76054	1.329
43127.66679	2.705
43127.73965	2.993
43141.58344	3.241
43143.46884	1.697
43089.3022	0.32
43119.8751	5.154
43120.96881	2.065
43121.50009	1.881
43121.55216	2.073
43121.55218	1.689
43121.59389	2.201
43121.6043	1.633
43121.65633	2.121
43122.71882	2.249
43123.64596	1.649
43123.70837	2.001
43123.70843	1.825
43127.5939	3.418
43127.73964	3.578
43128.93754	4.122
43129.06262	5.162
43141.58348	3.514
43143.06257	1.072
43143.18761	1.937
43143.46885	2.601
43143.46888	1.673
43119.51047	9.14
43119.83339	7.547
43120.48972	1.857
43120.96882	1.801
43120.97923	2.169
43121.75009	1.457
43123.54178	2.753
43123.64591	1.064
43123.7084	1.361
43129.13551	3.306
43129.4063	1.521
43129.40632	2.065
43143.19806	1.465
43143.47922	1.889
43119.8647	6.579
43119.87514	9.372
43120.48973	2.321
43120.83337	1.481
43120.9792	5.747
43121.51051	2.185
43121.56256	1.601
43121.56257	1.457
43121.56259	1.921
43121.60428	2.585
43121.69798	1.737
43121.70841	2.041
43122.66675	2.065
43123.5314	2.889
43123.64589	1.321
43123.64592	2.249
43123.65629	1.137
43123.65631	1.169
43127.72927	2.881
43127.79177	2.345
43128.92718	5.266
43128.93757	4.002
43129.06259	5.875
43119.87512	7.283
43119.88556	4.474
43121.02095	2.017
43121.56254	1.753
43121.60426	2.257
43121.60431	1.937
43121.69804	2.897
43122.77097	2.241
43123.70845	1.609
43127.79178	2.841
43129.39593	1.649
43129.47921	1.689
43143.06256	0.904
43143.18764	2.289
43143.46886	1.801
43143.47923	1.513
43119.50008	8.412
43119.88554	6.555
43121.01054	4.194
43121.55221	1.489
43121.55222	1.409
43121.55223	1.457
43121.60423	1.753
43121.65635	1.977
43121.70842	2.697
43123.59387	1.881
43123.76051	2.065
43123.76053	1.905
43127.7918	3.185
43127.79181	3.306
43129.46882	1.929
43143.18757	2.497
43089.30219	0.128
43089.30222	0.112
43119.50006	7.964
43119.86472	7.98
43119.88552	5.811
43121.02092	2.233
43121.50013	1.641
43121.64593	2.265
43121.69801	1.857
43121.69802	2.201
43121.7501	1.881
43121.75014	1.713
43121.75015	1.873
43122.61473	1.705
43122.66678	1.745
43122.77092	1.849
43123.53136	1.809
43123.58348	2.881
43127.79175	2.713
43143.198	2.313
43143.19805	1.809
43119.83342	7.283
43120.50006	1.793
43120.50008	1.937
43121.5522	1.777
43121.69803	1.921
43123.54176	1.241
43123.59385	1.273
43123.59386	1.321
43123.64597	1.273
43127.6668	2.481
43127.79176	2.841
43128.93761	4.53
43141.58347	3.946
43119.88551	5.45
43120.50009	2.153
43120.96883	1.537
43121.02093	1.985
43121.60424	2.209
43123.64598	1.121
43128.53129	3.338
43129.073	7.051
43129.40629	1.601
43141.59385	2.097
43143.1876	2.057
43143.46889	2.489
43119.51045	7.059
43119.88553	5.082
43121.56258	1.841
43121.64595	2.377
43121.64596	1.985
43121.69806	2.833
43122.66673	1.705
43122.72923	1.777
43122.72925	1.881
43122.77098	1.785
43123.53139	1.969
43123.59389	1.321
43123.64593	1.257
43123.70841	2.065
43128.92719	3.898
43128.93755	5.394
43128.93756	3.594
43141.59384	2.521
43143.06259	1.169
43118.12504	21.539
43118.15637	23.067
43118.22922	25.363
43118.26047	22.467
43119.00017	21.291
43119.65629	11.514
43137.29174	16.226
43137.79175	18.106
43119.00011	20.563
43137.79176	15.762
43138.65634	26.892
43119.0001	17.698
43137.79173	18.026
43137.79179	16.594
43128.86466	15.722
43138.64594	19.179
43138.64595	16.482
43138.68763	22.483
43119.50011	10.017
43119.61465	16.77
43138.64592	20.667
43118.96883	21.099
43119.61464	14.25
43137.29173	17.906
43138.65635	26.051
43138.68761	28.34
43138.68764	26.828
43137.79171	26.66
43138.698	18.202
43118.13547	22.131
43119.00013	18.37
43119.00016	18.634
43137.29172	16.066
43137.34379	16.842
43118.22926	22.947
43118.9688	22.771
43119.00014	22.683
43138.64598	19.387
43118.15638	21.243
43118.22921	23.267
43137.79172	16.074
43137.79178	14.058
43138.68762	22.667
43138.69804	16.89
43119.82304	12.61
43118.13546	19.091
43118.15639	20.843
43118.26046	23.363
43118.33339	19.315
43118.96879	22.531
43118.96881	19.755
43119.00009	18.106
43118.22924	21.283
43119.5001	14.162
43119.61462	16.074
43137.23962	18.242
43137.29171	15.874
43118.13548	18.778
43118.15634	22.195
43118.27087	29.682
43118.30212	19.819
43118.33337	16.266
43137.79174	17.186
43138.69803	15.498
43118.22923	26.956
43118.22928	24.955
43119.00012	18.658
43138.64597	18.874
43119.573	9.969
43119.82302	6.681
43120.63554	4.449
43120.64591	3.248
43120.64596	2.888
43128.87504	3.472
43142.59379	1.632
43142.59382	1.536
43089.54181	0.032
43091.22922	0.848
43119.53131	7.585
43119.5417	9.593
43119.57297	8.897
43119.6667	9.321
43119.82303	7.401
43120.82304	1.984
43120.92718	2.472
43122.71887	1.928
43141.72922	2.392
43089.5418	0.048
43119.50014	7.377
43120.5417	2.448
43120.91678	1.664
43120.96884	2.144
43123.70846	1.744
43129.39598	1.768
43141.72921	2.424
43141.72926	1.96
43143.0522	1
43089.54176	0.024
43089.54179	0.056
43119.57298	8.561
43120.6459	3.432
43122.6668	1.912
43123.69803	1.472
43123.69806	1.968
43141.71885	2.464
43119.53133	7.977
43119.57302	9.505
43119.82301	7.049
43120.54175	1.952
43120.91679	2.064
43120.92714	1.816
43120.96885	3.056
43120.9689	2.856
43128.86465	2.56
43129.39595	1.312
43119.53129	7.865
43120.64589	3.104
43120.64595	5.113
43120.82305	1.72
43120.92715	2.464
43123.69805	1.528
43128.53133	2.688
43142.59381	1.664
43143.47925	1.672
43089.54175	0.008
43091.22921	1.064
43119.48973	9.801
43120.63553	3.488
43120.63555	3.208
43120.82303	2.12
43120.83345	2.288
43120.9272	2.168
43122.71884	2.056
43123.70842	1.312
43128.92721	3.993
43128.92723	3.72
43129.46884	1.952
43129.46888	1.632
43129.47923	2.16
43141.71882	3.08
43089.54178	0.016
43119.50009	7.881
43119.50015	9.401
43119.53132	8.609
43119.82306	7.081
43120.54177	1.96
43120.92716	1.808
43120.92721	2.24
43123.70847	2
43127.72926	2.952
43128.53131	3.112
43128.86462	2.696
43129.13554	2.712
43129.40635	1.632
43119.75006	5.953
43120.82306	2.456
43120.8334	1.672
43120.83342	2.28
43122.71889	1.92
43129.40634	1.728
43142.66676	1.784
43143.05219	0.896
43143.05222	1.016
43091.2188	0.8
43120.83343	1.832
43120.96887	1.712
43127.7293	3.032
43128.9272	5.097
43129.1355	4.817
43129.39592	1.488
43129.39597	1.664
43141.72923	2.176
43141.72924	2.072
43142.5938	1.768
43142.66674	2.504
43119.57295	8.825
43119.7917	9.537
43128.86468	3.953
43129.46885	2.056
43120.54172	2.2
43120.64593	4.249
43127.72928	2.768
43127.72929	3.144
43127.72931	2.696
43129.12513	4.337
43129.12514	3.496
43129.13556	3.512
43129.46887	1.856
43129.46889	2.208
43142.66671	2.28
43142.66672	1.728
43119.53135	7.849
43123.69804	1.416
43128.53132	3.2
43129.13555	4.289
43129.39594	1.576
43129.47924	2.424
43143.05223	1.08
43119.50012	7.225
43120.83339	2.088
43120.96889	1.904
43122.71886	1.736
43128.86464	3.152
43129.46886	2.328
43142.66673	1.728
43119.54173	8.705
43119.75007	8.089
43120.54173	1.8
43120.64592	3.616
43120.88545	2.2
43120.92717	1.968
43120.96886	1.944
43122.66676	1.8
43122.7189	1.584
43128.53134	2.848
43129.13553	3.232
43143.05216	1.016
43119.54172	7.985
43119.75004	7.385
43119.82305	6.489
43120.63556	3.304
43120.64587	3.897
43120.82302	1.968
43120.83341	2.344
43122.71885	1.936
43143.05217	1.152
43143.05218	1.032
43118.12509	22.036
43118.21889	24.491
43118.29173	28.091
43118.29175	25.931
43118.32299	26.819
43118.95847	16.901
43119.65633	22.02
43119.65636	13.597
43137.2293	15.901
43137.33348	23.156
43137.4584	14.997
43118.30215	18.476
43119.65631	12.941
43137.18756	18.684
43137.23968	17.421
43137.28136	16.789
43137.3438	19.916
43137.34381	18.636
43137.45837	12.222
43137.45839	15.789
43118.29179	32.698
43118.2918	25.267
43118.33342	15.845
43118.33344	14.757
43118.95844	17.773
43118.21888	26.507
43118.29176	23.523
43118.3334	12.941
43118.95848	22.86
43118.96884	19.468
43119.57301	11.406
43119.64598	13.085
43119.69798	10.182
43119.70837	10.326
43119.70839	10.302
43137.34382	20.068
43137.34384	20.684
43137.35422	17.301
43118.12513	21.964
43118.29178	23.915
43118.32306	18.956
43119.65639	19.852
43137.29176	16.629
43137.29178	18.132
43137.34386	19.092
43118.12512	26.195
43118.32303	18.676
43118.33341	17.861
43118.33343	16.701
43119.6564	13.701
43137.35421	24.579
43137.78139	19.124
43118.33347	15.301
43118.95845	16.877
43137.18754	19.012
43137.23969	19.684
43137.78136	17.853
43118.10421	18.548
43118.12505	19.292
43118.21886	36.281
43118.29181	21.476
43118.3543	19.764
43118.36469	24.627
43119.70841	11.158
43119.79172	10.566
43137.22928	16.621
43137.44801	14.077
43137.45842	13.869
43118.25013	20.236
43118.323	30.098
43118.35428	20.66
43118.93754	21.532
43118.96886	26.803
43119.53134	12.55
43119.60431	13.237
43137.78135	13.157
43118.12506	22.124
43118.21887	25.987
43118.26048	26.259
43118.26054	21.532
43118.30214	17.589
43137.34388	19.588
43118.10423	20.46
43118.1251	18.892
43118.26049	20.476
43118.26051	24.755
43118.29172	21.148
43118.35429	22.196
43118.36468	26.691
43119.7397	13.653
43137.22929	22.372
43137.23967	18.764
43137.44799	13.693
43118.25014	25.155
43118.26055	25.955
43118.36466	31.042
43119.56264	11.118
43119.57304	10.83
43119.65632	11.894
43137.23966	19.188
43137.78138	12.542
43118.12508	18.268
43118.12511	19.652
43118.2605	26.451
43118.26056	22.524
43118.32304	20.66
43118.33345	16.949
43118.92712	18.644
43119.57305	13.701
43119.65637	13.333
43137.22926	18.092
43137.23964	17.517
43137.23965	19.252
43137.28139	16.685
43118.10422	23.675
43118.29174	23.092
43118.36464	22.756
43118.36465	23.739
43119.66672	11.118
43119.698	11.614
43137.28137	19.892
43137.29175	15.021
43137.34389	17.925
43137.45841	11.59
43137.78137	17.469
43118.32301	13.221
43118.32305	23.723
43118.36462	20.652
43119.65634	13.813
43137.18755	21.484
43137.28138	25.187
43137.39587	17.477
43118.21885	26.211
43118.22925	22.46
43118.26053	18.436
43118.35426	17.557
43118.95843	17.797
43118.96885	25.763
43119.65635	11.702
43119.69795	10.886
43137.29179	15.493
43137.34385	18.276
43137.34387	18.716
43090.17715	2.304
43091.21888	1.048
43120.64597	4.127
43128.80212	2.735
43141.71889	2.264
43141.72925	1.976
43091.21889	0.928
43091.2397	1.44
43119.57306	8.454
43120.87511	2.4
43129.54172	3.623
43090.17712	1.616
43091.19796	1.024
43119.69797	9.246
43119.78135	8.35
43120.87512	1.88
43091.21881	1.752
43119.73966	9.598
43091.21883	0.856
43091.23973	1.464
43119.53139	7.151
43120.8751	2.08
43128.79178	2.847
43128.86467	2.959
43128.86471	4.863
43129.54171	3.679
43141.71884	2.695
43091.25006	0.92
43119.79176	6.511
43120.53137	1.544
43120.8855	1.76
43144.05212	1.008
43091.22924	0.952
43120.53136	2.064
43120.7917	2.024
43128.7292	3.391
43128.79177	3.559
43128.86472	3.471
43129.54173	3.767
43091.25005	0.96
43119.5314	6.311
43119.73962	9.614
43119.78136	7.95
43128.80218	2.719
43090.16671	2.384
43090.17714	1.512
43091.23968	1.448
43119.56265	9.758
43119.7084	9.446
43120.9168	1.928
43128.8647	2.472
43128.86473	4.327
43142.59387	1.744
43142.85428	1.776
43119.73968	7.926
43120.87507	1.968
43142.66675	1.856
43119.57303	9.646
43119.78133	6.583
43119.78137	7.183
43119.7814	8.55
43119.79175	6.415
43120.79172	2.264
43128.80214	2.496
43128.85431	2.504
43129.54174	3.591
43091.21884	1.04
43091.21886	1.16
43091.22923	1.176
43091.25008	1.032
43119.53136	7.671
43119.78132	7.878
43128.80215	2.871
43141.71886	2.607
43141.71887	2.36
43141.71888	3.103
43091.25004	5.063
43119.73964	8.126
43119.78134	6.743
43120.53134	2.048
43120.53135	3.279
43120.87508	1.8
43120.91681	2.168
43128.72922	5.831
43128.80216	2.607
43142.59384	9.214
43142.59386	1.536
43091.20837	0.936
43091.21887	0.928
43119.53137	6.807
43120.5314	2.04
43120.73962	2.583
43120.87506	2.064
43120.87509	1.76
43120.88548	1.608
43128.79179	3.047
43142.85429	1.88
43091.23972	1.248
43091.2501	1.544
43119.73965	9.838
43119.78139	8.718
43120.53139	1.688
43120.88547	3.423
43142.59385	2
43142.85426	1.552
43142.8543	2.296
43144.05214	1.08
43090.16672	1.232
43091.21885	1.272
43091.23969	1.648
43119.79173	4.983
43120.54176	1.608
43090.22926	0.11
43118.09385	23.492
43118.92714	21.781
43119.69801	10.962
43137.3959	16.431
43137.4063	17.399
43137.73965	16.463
43118.09382	19.63
43137.18759	19.318
43137.39591	19.814
43137.51048	26.37
43137.17719	23.172
43137.18757	20.797
43137.51047	27.562
43119.69804	12.713
43137.39598	16.583
43137.40629	15.216
43137.51046	35.334
43137.73962	15.504
43118.92723	22.612
43137.13547	17.679
43137.13554	17.535
43137.39592	16.224
43118.10426	19.742
43118.92717	24.219
43119.73971	18.622
43137.18762	19.598
43137.44806	14.64
43137.1772	22.005
43137.17723	20.645
43137.39589	15.6
43137.39593	18.398
43137.73964	16
43119.69805	11.418
43137.13546	18.215
43137.448	12.633
43137.44805	12.705
43118.09379	15.448
43118.35431	23.676
43119.69802	11.306
43137.13548	21.677
43137.13549	18.055
43137.52087	29.825
43118.09381	17.519
43118.09386	20.861
43118.39589	24.763
43118.89589	20.245
43118.8959	24.179
43118.92718	20.285
43118.92719	20.893
43119.69803	10.283
43137.39595	16.447
43118.0938	21.701
43118.12514	18.806
43118.92715	25.131
43118.92722	18.255
43137.22931	24.275
43137.13553	17.559
43137.17722	24.371
43137.18761	17.999
43137.44803	13.329
43137.52089	35.909
43118.9272	21.397
43137.53129	21.581
43137.72924	13.481
43137.73966	13.209
43118.3959	22.676
43118.40629	41.666
43137.13555	21.317
43137.1876	20.533
43137.38556	17.071
43137.39594	15.296
43118.10425	19.63
43118.39587	29.137
43118.89587	27.826
43137.13551	17.311
43137.39597	16.863
43137.44804	11.474
43118.10424	19.55
43118.36467	21.541
43118.92716	19.358
43137.1355	15.448
43090.15631	1.927
43090.15636	1.535
43090.17719	1.247
43090.21883	1.111
43091.17715	0.84
43091.198	1.223
43091.19802	1.399
43091.19803	1.847
43119.73973	8.124
43120	2.847
43128.59382	6.013
43129.53138	6.557
43142.98962	1.703
43143.53137	1.599
43143.54176	2.175
43144.04176	1.647
43144.05215	1.503
43144.18754	1.527
43090.17722	2.295
43090.17723	1.047
43090.22922	0.999
43119.69806	7.892
43120.73966	2.447
43128.71886	3.694
43129.54181	4.518
43142.85431	1.903
43143.13546	1.391
43144.18755	1.391
43144.23962	1.223
43090.1563	1.599
43090.17718	2.103
43090.1772	7.212
43090.18755	1.351
43091.19799	0.936
43120.73964	2.767
43128.65633	4.294
43128.6667	3.846
43142.65637	2.143
43144.17715	1.455
43144.32297	1.087
43144.34381	1.391
43090.15633	3.022
43090.16681	1.231
43090.17717	1.559
43090.19796	1.271
43090.20837	1.983
43120.73968	2.031
43120.78131	1.991
43128.65631	4.75
43128.72925	6.804
43128.80217	3.798
43130.04172	1.807
43130.04173	1.439
43142.65639	1.855
43143.54174	1.583
43144.07296	1.351
43144.18756	1.255
43144.18757	1.743
43144.29171	1.959
43144.3438	1.455
43144.35422	1.399
43090.20839	1.167
43120.7397	2.039
43142.86465	1.791
43142.86468	1.831
43142.98965	2.431
43144.20839	1.631
43144.34382	1.183
43090.17716	1.671
43091.19805	1.399
43120.78133	1.839
43142.65635	1.839
43143.53138	1.879
43143.54173	3.51
43143.82296	1.839
43090.19797	1.391
43091.17714	1.079
43091.19797	2.039
43128.65629	3.454
43128.7189	4.662
43128.72927	3.654
43142.65634	2.439
43142.65638	1.815
43142.97924	1.375
43143.82297	2.023
43144.05217	1.071
43120.73971	4.246
43128.66672	3.31
43142.86462	1.847
43142.86469	1.751
43120.79173	2.767
43128.59379	4.302
43128.71884	4.046
43128.71885	3.422
43128.71889	4.454
43129.54178	3.302
43129.54179	4.174
43130.04176	1.623
43142.86466	1.975
43143.53136	2.287
43143.54172	1.687
43143.54178	1.727
43144.27087	5.125
43090.15629	2.91
43090.15635	1.375
43090.15637	1.711
43090.18754	1.159
43120.87515	1.767
43130.04174	1.087
43142.97922	1.655
43144.05219	1.007
43120.73972	2.487
43128.7918	2.255
43128.79181	4.438
43129.54176	5.245
43142.65636	2.143
43142.86464	1.655
43144.05216	1.791
43144.34379	1.119
43091.19806	2.127
43091.25009	2.087
43144.34385	1.863
43144.35421	1.911
43090.15634	1.247
43090.22921	1.279
43091.19804	1.263
43119.73967	7.268
43128.58343	2.815
43128.59383	3.766
43128.71887	4.654
43142.97923	1.343
43144.05218	0.999
43144.07297	1.447
43144.2084	1.551
43144.32298	1.455
43119.73972	8.899
43120.73965	2.487
43120.73967	1.951
43120.78132	3.038
43128.59381	3.99
43128.65632	4.646
43128.72926	3.766
43129.53139	6.365
43129.54175	3.174
43129.5418	3.198
43130.04171	1.111
43142.98964	1.551
43143.53135	1.447
43144.17713	1.135
43144.37504	1.431
43090.22923	1.623
43120.87514	1.767
43128.72923	2.863
43128.79176	3.19
43143.53139	1.791
43144.20837	3.046
43144.32296	1.031
43090.22924	0.952
43091.17712	1.215
43091.19798	2.111
43091.25011	0.8
43143.54171	1.255
43144.17716	1.503
43118.09388	21.798
43118.09389	19.719
43118.39593	25.626
43118.85421	19.248
43137.5209	30.007
43137.5626	15.643
43137.72931	10.567
43118.38555	34.155
43118.39594	18.368
43118.86464	28.52
43118.8855	21.23
43118.89593	26.226
43118.91681	20.079
43137.13556	18.297
43137.67712	14.1
43137.7293	10.815
43144.34389	11.278
43118.06254	16.81
43118.09387	21.158
43137.50013	31.693
43118.08348	14.012
43118.39597	23.14
43118.39598	22.101
43118.42716	27.904
43118.88553	25.658
43118.88555	27.809
43137.52092	32.956
43137.72926	12.222
43137.72928	10.727
43118.43756	25.65
43118.82296	24.26
43118.9168	15.323
43137.52098	33.228
43118.39595	20.559
43118.43755	23.42
43137.12513	21.27
43137.50012	33.724
43137.56256	16.722
43118.42715	24.819
43118.82297	21.102
43137.12514	25.051
43137.51051	27.425
43137.51056	24.955
43137.52091	34.579
43137.56261	13.365
43137.72925	12.318
43118.85424	21.694
43137.5105	23.612
43137.56254	16.698
43118.39591	22.637
43118.42714	27.529
43118.85422	21.478
43118.85423	21.933
43118.88556	21.718
43118.89592	38.711
43137.51053	26.817
43137.52094	34.954
43137.56259	15.787
43118.86462	21.614
43137.51049	27.313
43137.52093	31.429
43118.06255	20.854
43118.39592	21.518
43118.85426	23.532
43118.85428	22.981
43118.89591	22.741
43137.51055	25.962
43137.56262	18.001
43137.73967	14.252
43118.88551	24.403
43137.52095	28.824
43137.72929	11.454
43118.43754	26.29
43137.51054	28.544
43137.56255	17.305
43118.09384	19.575
43118.38556	23.588
43118.88554	24.923
43137.50014	33.276
43137.52097	31.525
43137.5313	24.811
43137.56257	18.329
43137.57296	15.427
43128.59386	3.805
43128.65634	3.237
43142.97926	1.759
43142.97928	1.431
43143.81263	1.727
43143.88551	1.631
43144.17718	1.495
43144.19804	1.814
43144.19806	1.343
43144.20843	1.479
43144.2293	1.782
43144.33348	1.495
43144.34384	1.319
43090.19799	0.983
43090.19803	1.263
43090.19806	1.455
43091.16676	0.855
43091.16678	1.151
43091.17718	1.479
43091.1772	1.135
43120.69798	2.174
43120.78139	1.798
43128.58346	3.029
43130.03139	1.599
43130.48962	2.542
43142.92715	1.886
43142.92716	1.607
43142.97929	1.519
43143.81261	1.719
43143.88547	1.95
43143.89587	1.511
43144.04178	1.159
43144.07299	1.623
43144.20841	2.782
43144.26049	1.167
43091.17717	0.919
43128.65635	4.013
43128.65636	3.677
43142.9793	1.838
43144.07306	1.199
43144.20848	1.311
43144.22926	1.599
43144.36473	1.615
43090.21886	1.071
43091.18764	1.495
43091.26056	1.327
43120.68759	2.494
43120.69795	3.133
43120.78137	1.751
43130.03135	1.431
43143.75005	1.311
43143.75007	1.982
43143.97922	2.126
43144.22931	1.719
43144.2709	1.543
43144.29172	1.207
43144.31261	1.087
43090.19798	1.519
43091.17719	1.159
43120.7293	2.278
43128.58342	3.189
43128.58347	3.733
43130.04175	1.071
43130.4688	2.046
43142.97925	1.615
43142.97931	1.447
43143.54175	1.79
43144.07298	1.295
43144.23966	1.247
43144.28138	1.415
43090.21887	1.367
43090.21888	1.023
43090.21889	1.623
43091.1563	1.455
43091.1668	1.191
43120.68754	2.973
43120.68762	2.894
43128.58348	3.773
43130.03137	1.199
43143.96879	2.35
43144.07304	1.391
43144.17723	1.223
43144.37505	3.773
43120.7814	2.198
43130.03138	1.359
43143.1251	1.647
43143.82298	1.83
43144.08337	1.623
43144.22928	1.631
43144.22929	2.486
43144.23964	1.854
43144.26051	1.583
43144.26056	1.663
43144.323	1.167
43144.32304	1.247
43144.32305	1.407
43144.34388	1.399
43091.18763	1.271
43120.68757	2.398
43120.68761	1.99
43120.78136	1.711
43128.58345	3.533
43128.65637	3.429
43142.86467	1.966
43143.12512	1.583
43143.88549	1.87
43144.20842	1.727
43144.26047	1.591
43144.26053	1.495
43144.28137	1.527
43144.31259	1.175
43144.32303	1.223
43090.198	1.175
43120.68758	3.509
43128.65639	3.189
43130.03134	1.239
43143.12505	1.407
43143.88548	1.814
43144.17719	1.095
43144.26048	1.767
43144.27088	1.391
43144.29178	1.463
43144.34386	1.343
43144.37511	1.391
43090.19801	1.263
43120.78134	2.526
43120.78135	2.054
43128.59384	3.517
43142.92713	3.165
43143.12506	1.519
43143.12507	1.311
43143.75006	1.399
43143.81255	1.822
43143.81259	1.487
43143.8126	1.551
43143.81262	1.647
43144.07305	1.087
43144.17721	1.431
43144.26046	1.199
43144.29179	2.006
43144.31262	1.199
43144.36471	1.663
43144.37509	2.062
43090.15639	3.141
43090.21884	1.775
43090.22925	1.135
43091.15629	1.83
43091.16681	2.942
43120.72931	2.342
43128.59385	4.836
43128.64598	4.308
43130.25005	2.11
43143.75004	1.231
43144.19805	1.255
43144.20845	3.469
43091.27088	0.799
43120.68764	2.382
43130.03136	1.095
43144.07301	1.543
43144.20847	2.638
43144.26054	1.175
43144.29174	1.199
43144.37507	2.23
43090.19805	1.223
43090.21885	1.423
43091.17716	1.183
43120.69797	3.269
43128.6564	4.764
43130.25006	2.87
43130.48964	1.982
43142.92712	1.782
43143.12504	1.511
43143.7501	1.247
43143.81256	1.351
43143.9688	1.647
43143.97921	1.407
43144.073	1.767
43144.07303	1.271
43144.23967	1.303
43144.29175	2.134
43144.29176	1.415
43144.32299	1.319
43144.34387	1.471
43144.37512	1.287
