date_time,std_ntu,std_tot_par_a,std_b_g,std_b_r,time,std_wind_speed
43438.35,0.015151515,0.166715852,0.544142898,0.362389381,0.347303241,0.415390419
43454.75,0.022727273,0.020743287,0.695933079,0.574242424,0.753564815,0.463523199
43480.66,0.045454545,0.155964241,0.488369257,0.279059351,0.659872685,0.468049793
43426.67,0.053030303,0.237847696,0.616723251,0.284319211,0.670150463,0.432666918
43430.48,0.053030303,0.375851027,0.555606784,0.306359731,0.482662037,0.082082233
43445.31,0.53030303,0.003523351,0.290039063,0.114925373,0.305590278,0.412297246
43439.4,0.037878788,0.263319294,0.550640255,0.331186094,0.399363426,0.753300641
43434.68,0.015151515,0.123418032,0.608922755,0.471079021,0.680601852,0.131723878
43477.27,0.128787879,0.010887106,0.472522263,0.178361345,0.274444444,0.588834402
43452.48,0.037878788,0.568382419,0.581767613,0.212539711,0.482789352,0.412900792
43443.33,0.742424242,0.000354109,0.180540393,0.083050847,0.326400463,0.864202188
43476.3,0.234848485,0.056845615,0.428576618,0.181327801,0.29537037,0.649943418
43447.24,0.083333333,0.005476271,0.571055133,0.241628959,0.24318287,0.179856658
43455.58,0.037878788,0.600952594,0.655520361,0.246159033,0.57650463,0.481478687
43446.52,0.098484848,0.214204871,0.476837688,0.2477842,0.52443287,0.271671068
43445.51,0.409090909,0.010252677,0.303365385,0.165616798,0.513981481,0.269784987
43435.43,0.015151515,0.851085664,0.639885565,0.222601279,0.430636574,0.31565447
43478.64,0.045454545,0.075917335,0.510872177,0.295774648,0.63912037,0.536854017
43439.6,0.090909091,0.500161847,0.634639767,0.239270973,0.59724537,0.735194266
43483.67,0.03030303,0.071705648,0.54352596,0.279321412,0.670300926,0.605431912
43462.55,0.742424242,0.005280287,0.20760252,0.072383721,0.545300926,0.866465485
43438.58,0.015151515,0.287589983,0.658656504,0.248411944,0.576469907,0.473179932
43448.75,0.136363636,0.00541994,0.52623095,0.28,0.753599537,0.241569219
43486.35,0.181818182,0.015775908,0.273599021,0.185862786,0.34744213,0.627310449
43441.35,0.454545455,0.007916125,0.2835,0.199209486,0.347291667,0.882308563
43486.44,0.25,0.017964613,0.281343037,0.16969697,0.44119213,0.598642022
43452.7,0.037878788,0.089574051,0.532673873,0.372456223,0.701527778,0.163032818
43477.57,0.090909091,0.246392386,0.485873184,0.238744643,0.566215278,0.613730668
43438.7,0.022727273,0.061415697,0.633297662,0.36484472,0.701481481,0.377970577
43436.33,0.022727273,0.099177989,0.650699356,0.391922456,0.326400463,0.377895134
43436.72,0.022727273,0.045479971,0.603477725,0.486043956,0.722268519,0.51799321
43466.49,0.590909091,0.051610924,0.30647626,0.101663516,0.493252315,0.732176537
43428.6,0.015151515,0.534285375,0.633053461,0.244644282,0.597268519,0.609204074
43425.75,0.015151515,0.010114957,0.835344828,0.655837563,0.753483796,0.380535647
43447.26,0.068181818,0.02425109,0.610637019,0.282957393,0.263923611,0.171708789
43476.27,0.25,0.030328391,0.456970139,0.17448,0.274467593,0.450396077
43433.43,0.083333333,0.626832429,0.640828422,0.241229336,0.430555556,0.589588834
43429.24,0.03030303,0.010137904,0.667453739,0.24842615,0.243032407,0.533157299
43439.76,0.295454545,0.002066932,0.649857955,0.455223881,0.763900463,0.780460204
43451.68,0.106060606,0.106877703,0.531836392,0.335422741,0.680671296,0.422029423
43474.48,0.090909091,0.200634635,0.442397513,0.23887808,0.482858796,0.069709544
43471.74,0.196969697,0.0178905,0.401358283,0.185207101,0.743240741,0.189890607
43439.56,0.090909091,0.540605054,0.639848942,0.246885684,0.555590278,0.867219917
43430.66,0.053030303,0.210537678,0.609892542,0.297586207,0.659722222,0.135496039
43472.47,0.196969697,0.166389279,0.417042546,0.2244237,0.472418981,0.593360996
43475.53,0.060606061,0.036048513,0.555003815,0.339244491,0.534918981,0.719351188
43431.76,0.037878788,0.003091536,0.806166481,0.3575,0.763854167,0.363636364
43479.31,0.022727273,0.064458267,0.518157073,0.296254072,0.305729167,0.636363636
43435.61,0.015151515,0.47071361,0.621610965,0.303015414,0.607708333,0.312712184
43479.59,0.212121212,0.183226696,0.520263183,0.277664975,0.587002315,0.596378725
43432.65,0.037878788,0.022664965,0.608348987,0.381174439,0.649351852,0.346435307
43482.58,0.015151515,0.587354084,0.587759425,0.229984758,0.576597222,0.613730668
43429.59,0.060606061,0.344883374,0.59422576,0.266049605,0.586782407,0.701999246
43434.42,0.03030303,0.686897503,0.64194771,0.231175994,0.420138889,0.271897397
43427.33,0.03030303,0.126216205,0.599555292,0.454111406,0.326365741,0.551112788
43448.26,0.075757576,0.025902296,0.694759706,0.335031847,0.263935185,0.554130517
43445.61,0.204545455,0.019008232,0.397929567,0.220064205,0.60775463,0.437495285
43429.48,0.045454545,0.34489443,0.541712589,0.293300452,0.482592593,0.51097699
43450.64,0.257575758,0.036538306,0.381996269,0.192857143,0.638946759,0.556393814
43456.65,0.022727273,0.172614136,0.634707331,0.261123219,0.649421296,0.732176537
43454.75,0.037878788,0.021658889,0.68184749,0.545243619,0.753587963,0.463523199
43474.56,0.106060606,0.238500034,0.471000116,0.226274165,0.555717593,0.249490758
43455.44,0.007575758,0.349478054,0.642849206,0.356469501,0.441087963,0.591852131
43480.64,0.151515152,0.213214326,0.495662132,0.280033085,0.639108796,0.518823086
43432.57,0.022727273,0.169395332,0.606273371,0.369102834,0.566006944,0.387250094
43471.5,0.21969697,0.194396913,0.429870612,0.200928793,0.50369213,0.271746511
43476.39,0.287878788,0.146347498,0.420383409,0.202141875,0.389039352,0.826480573
43448.33,0.090909091,0.181399726,0.598723278,0.308805513,0.326446759,0.470313089
43469.41,0.272727273,0.054024484,0.322511817,0.192760447,0.409895833,0.595624293
43478.31,0.045454545,0.078198576,0.558537586,0.316566682,0.305787037,0.702753678
43486.44,0.424242424,0.019377535,0.287653846,0.171782946,0.441168981,0.598642022
43427.75,0.045454545,0.014912123,0.740585978,0.403588517,0.753460648,0.181139193
43440.65,0.310606061,0.112731423,0.432269874,0.164407502,0.649328704,0.609204074
43472.39,0.113636364,0.101703986,0.390904842,0.241601095,0.389074074,0.498528857
43432.49,0.007575758,0.480889665,0.628394373,0.310402517,0.493055556,0.59788759
43441.5,0.272727273,0.044722823,0.454018473,0.270207852,0.503506944,0.825726141
43483.34,0.037878788,0.051685926,0.470895687,0.296688265,0.336979167,0.526367409
43468.59,0.242424242,0.240146583,0.474231569,0.161518027,0.58693287,0.498000754
43487.69,0.265151515,0.092278237,0.432595916,0.162755369,0.691226852,0.495209355
43455.35,0.022727273,0.217215327,0.591504026,0.460545739,0.347372685,0.423462844
43429.35,0.037878788,0.069757974,0.600570342,0.375688073,0.347222222,0.603923048
43466.42,0.689393939,0.021181541,0.257231405,0.091125343,0.420324074,0.67710298
43456.45,0.022727273,0.26561612,0.627584865,0.383791455,0.451539352,0.218408148
43472.34,0.166666667,0.034707268,0.325212824,0.188152078,0.336979167,0.407770653
43486.74,0.212121212,0.029047416,0.387031965,0.153505238,0.743287037,0.781214636
43438.34,0.037878788,0.134807846,0.541929192,0.384279756,0.336840278,0.399547341
43442.48,0.234848485,0.040496387,0.404582791,0.255459272,0.482731481,0.611467371
43434.28,0.007575758,0.063476531,0.644287415,0.356049094,0.284780093,0.264353074
43441.63,0.621212121,0.013198968,0.359960147,0.134235669,0.628530093,0.931346662
43486.58,0.189393939,0.310853142,0.487245078,0.174692894,0.576643519,0.645416824
43485.7,0.234848485,0.060380091,0.414409534,0.179419525,0.701655093,0.557148246
43474.35,0.128787879,0.092348441,0.424416609,0.220307281,0.347384259,0.336854017
43453.34,0.045454545,0.151379785,0.578984072,0.413567839,0.336909722,0.296793663
43457.28,0.03030303,0.036281624,0.587244424,0.345641026,0.284826389,0.617502829
43484.4,0.090909091,0.182505137,0.436063657,0.261553323,0.399537037,0.553376084
43475.43,0.075757576,0.005328296,0.492434211,0.313836478,0.430694444,0.653715579
43443.4,0.583333333,0.004536361,0.27191515,0.151256281,0.399386574,0.9275745
43445.64,0.227272727,0.022329274,0.400547786,0.208541393,0.63900463,0.45092418
43445.28,0.734848485,0.001155884,0.277655751,0.1,0.28474537,0.337533006
43452.75,0.03030303,0.010972268,0.652213796,0.457528958,0.753599537,0.171708789
43476.42,0.196969697,0.103307422,0.45071636,0.22,0.420347222,0.67710298
43448.6,0.068181818,0.318313442,0.56459832,0.305537062,0.597349537,0.092040739
43464.47,1,0.006302966,0.234324543,0.049710983,0.472407407,0.83855149
43430.3,0.045454545,0.113483177,0.572358605,0.24405232,0.295185185,0.313240287
43436.58,0.03030303,0.229134215,0.693396558,0.295340067,0.576446759,0.488268578
43451.44,0.075757576,0.429434801,0.577775662,0.23051077,0.441064815,0.259373821
43429.41,0.053030303,0.222204587,0.523223284,0.322697088,0.409768519,0.529385138
43449.38,0.053030303,0.059951116,0.630299659,0.304473541,0.378587963,0.375254621
43453.35,0.03030303,0.185562102,0.586515632,0.396500479,0.347314815,0.289928329
43427.49,0.03030303,0.650489339,0.615149498,0.257560432,0.493101852,0.57827235
43477.47,0.060606061,0.274531586,0.507092685,0.246333783,0.472384259,0.563938137
43436.39,0.007575758,0.402194495,0.626579986,0.296044291,0.388877315,0.320256507
43436.6,0.037878788,0.262846177,0.664285629,0.291373385,0.597268519,0.472878159
43438.72,0.022727273,0.010842885,0.659804502,0.395547945,0.72224537,0.301622029
43473.26,0.651515152,0.005383007,0.399825784,0.162549801,0.264097222,0.366804979
43452.58,0.053030303,0.468131235,0.574166794,0.238209237,0.576481481,0.256280649
43470.52,0.166666667,0.107562044,0.341824116,0.137676367,0.524502315,0.423387401
43474.42,0.143939394,0.118998078,0.407957927,0.228911379,0.420289352,0.14251226
43447.59,0.053030303,0.336760608,0.568444594,0.31104487,0.586840278,0.517615994
43480.5,0.083333333,0.345513978,0.537641996,0.226305863,0.503634259,0.587325538
43454.66,0.045454545,0.231392612,0.615129032,0.322136269,0.659837963,0.327649943
43439.28,0.045454545,0.040404785,0.537318541,0.42543554,0.284733796,0.635609204
43482.27,0.060606061,0.009094337,0.542091837,0.306859206,0.274490741,0.517238778
43439.28,0.045454545,0.042517992,0.530456513,0.410441335,0.284756944,0.635609204
43428.52,0.121212121,0.554630298,0.609908016,0.26805768,0.524259259,0.626556017
43439.58,0.045454545,0.454861222,0.641229674,0.242028089,0.576388889,0.865711052
43452.42,0.053030303,0.406550209,0.574260544,0.251752761,0.420231481,0.50350811
43426.26,0.022727273,0.033359404,0.649199695,0.465437158,0.263912037,0.570728027
43430.39,0.037878788,0.284233657,0.562554194,0.296571569,0.388946759,0.350509242
43475.57,0.053030303,0.086117207,0.559878429,0.314024136,0.566180556,0.695209355
43435.72,0.007575758,0.053586644,0.632052259,0.536111111,0.722222222,0.330818559
43454.32,0.053030303,0.07764886,0.537539743,0.416195063,0.316076389,0.499811392
43452.68,0.037878788,0.056844138,0.603318782,0.386575736,0.68068287,0.167333082
43431.42,0.022727273,0.213749129,0.622752101,0.325890501,0.420173611,0.307808374
43451.77,0.075757576,0.001837478,0.566929134,0.376470588,0.774386574,0.070690306
43461.49,0.939393939,0.002049474,0.172666139,0.056725146,0.493240741,0.959260656
43452.66,0.045454545,0.173005684,0.541297465,0.327191257,0.659780093,0.158807997
43434.28,0.007575758,0.061718297,0.646176784,0.364268143,0.284699074,0.264353074
43433.24,0.015151515,0.01217422,0.698125404,0.328205128,0.243078704,0.280196152
43484.27,0.045454545,0.015033661,0.45548231,0.261422414,0.274479167,0.608449642
43472.28,0.242424242,0.006680659,0.37013205,0.187022901,0.284895833,0.525084874
43450.47,0.568181818,0.009422051,0.285050676,0.096711799,0.472303241,0.546586194
43434.26,0.007575758,0.029777283,0.672675136,0.397795071,0.263877315,0.367483968
43439.76,0.106060606,0.002066932,0.649857955,0.455223881,0.763900463,0.780460204
43430.35,0.060606061,0.20701746,0.562156479,0.276470588,0.3471875,0.400603546
43436.36,0.007575758,0.310636974,0.598329156,0.311065574,0.357638889,0.402640513
43467.56,0.863636364,0.057295224,0.320973956,0.09180791,0.555671296,0.723877782
43448.44,0.053030303,0.478492906,0.60399732,0.266787717,0.441099537,0.196755941
43455.7,0.045454545,0.043235607,0.764439411,0.476663357,0.701469907,0.395473406
43428.71,0.022727273,0.082160935,0.660860186,0.300507813,0.711793981,0.333006413
43455.48,0.015151515,0.747660543,0.635237584,0.266363854,0.482789352,0.45303659
43452.74,0.045454545,0.017786871,0.637300532,0.460349127,0.743148148,0.193134666
43433.26,0.015151515,0.042199607,0.619972139,0.310855784,0.263900463,0.289324783
43447.27,0.106060606,0.031265858,0.617996779,0.284494603,0.274351852,0.167710298
43448.38,0.045454545,0.366906486,0.600483349,0.278786834,0.378564815,0.203319502
43474.36,0.136363636,0.11047343,0.420723141,0.224371429,0.357858796,0.273783478
43435.67,0.007575758,0.174017435,0.59937264,0.419395337,0.670185185,0.2986043
43478.31,0.03030303,0.07676993,0.562804323,0.301377778,0.305763889,0.702753678
43474.7,0.053030303,0.11525814,0.54097481,0.267908788,0.7015625,0.239381366
43432.52,0.015151515,0.396137375,0.611479361,0.321826777,0.524282407,0.064277631
43471.4,0.189393939,0.042598821,0.321753306,0.193080357,0.399502315,0.201961524
43487.44,0.992424242,0.011750804,0.224028815,0.127293065,0.441215278,0.495209355
43426.55,0.03030303,0.256334349,0.66874916,0.260899845,0.545138889,0.478083742
43454.69,0.022727273,0.192325677,0.594536424,0.35048912,0.691122685,0.269935873
43435.25,0.022727273,0.022393865,0.677618534,0.418132855,0.253541667,0.258996605
43446.24,0.189393939,0.0025967,0.563720174,0.252459016,0.24318287,0.319351188
43436.31,0.03030303,0.069884274,0.687430246,0.489604292,0.305636574,0.345982648
43443.41,0.446969697,0.004398113,0.200468585,0.119680851,0.409780093,0.932855526
43445.56,0.643939394,0.010841014,0.291543326,0.149302326,0.555590278,0.403847605
43475.27,0.068181818,0.003397463,0.758505155,0.288741722,0.274490741,0.435760091
43456.75,0.037878788,0.016675541,0.758542743,0.502362205,0.753634259,0.408600528
43456.38,0.007575758,0.366992793,0.582514938,0.424888663,0.378622685,0.382572614
43470.46,0.272727273,0.023886403,0.318824111,0.1715311,0.461956019,0.382723501
43479.59,0.053030303,0.1991384,0.523310583,0.259702698,0.586979167,0.596378725
43432.42,0.015151515,0.491944723,0.636154271,0.272421928,0.420162037,0.420143342
43438.36,0.015151515,0.193285495,0.547450799,0.355511565,0.357638889,0.46752169
43456.67,0.022727273,0.321332295,0.610001213,0.259426888,0.670300926,0.59486986
43437.45,0.106060606,0.562961598,0.627334881,0.245821526,0.451388889,0.745001886
43486.67,0.181818182,0.106177818,0.440768529,0.166941015,0.6703125,0.723877782
43435.71,0.015151515,0.069533605,0.626837641,0.521785174,0.711840278,0.319577518
43486.73,0.204545455,0.026987303,0.416604308,0.168173759,0.73287037,0.817427386
43475.3,0.060606061,0.006251055,0.661725268,0.301834862,0.295358796,0.484194644
43470.45,0.325757576,0.050278651,0.258319113,0.127675277,0.451585648,0.464202188
43452.32,0.053030303,0.088761774,0.532214727,0.358612663,0.316087963,0.379781215
43438.59,0.03030303,0.184308805,0.686349837,0.283233046,0.58681713,0.462089777
43474.26,0.121212121,0.005748871,0.66882622,0.328282828,0.264108796,0.371105243
43445.28,0.568181818,0.000720941,0.261084906,0.101234568,0.284826389,0.337533006
43430.31,0.037878788,0.120622281,0.59496198,0.275792208,0.305613426,0.283666541
43453.47,0.03030303,0.614063713,0.640163418,0.259430623,0.472361111,0.352772539
43447.68,0.03030303,0.055975337,0.584477417,0.338293651,0.680648148,0.075292343
43457.47,0.053030303,0.163333633,0.564086092,0.376923077,0.472303241,0.971331573
43455.6,0.022727273,0.589480736,0.65105166,0.254160446,0.597384259,0.439984911
43478.28,0.053030303,0.035895178,0.573922194,0.346105919,0.284953704,0.536401358
43435.4,0.007575758,0.50935669,0.636407852,0.245266133,0.399340278,0.361976613
43427.65,0.03030303,0.291463375,0.643251776,0.266122449,0.649340278,0.352395323
43438.76,0.03030303,0.025416889,0.488200098,0.253505535,0.763958333,0.334364391
43439.67,0.068181818,0.056929378,0.646132999,0.317083091,0.670173611,0.585816673
43435.4,0.015151515,0.476202743,0.650111292,0.261822691,0.399375,0.361976613
43447.63,0.053030303,0.121122344,0.569898534,0.333353941,0.628576389,0.404979253
43487.69,0.265151515,0.095227762,0.462104723,0.160481348,0.691215278,0.495209355
43453.56,0.022727273,0.593705251,0.651241272,0.24973967,0.555613426,0.242776311
43460.45,0.674242424,0.003552688,0.179337388,0.074439462,0.451493056,0.89136175
43486.45,0.356060606,0.095638708,0.341998776,0.197089947,0.451585648,0.64089023
43448.25,0.045454545,0.014465465,0.688878676,0.323060345,0.253506944,0.542361373
43447.28,0.075757576,0.040787797,0.533324038,0.248901903,0.284814815,0.190267823
43476.67,0.083333333,0.061424911,0.527330896,0.273347548,0.670358796,0.644662392
43467.41,0.553030303,0.009451682,0.210290055,0.079296875,0.409837963,0.726895511
43475.44,0.21969697,0.008127791,0.519071691,0.343835616,0.441122685,0.668804225
43455.55,0.037878788,0.76052097,0.65320158,0.253247088,0.545219907,0.548849491
43436.51,0.015151515,0.713526144,0.656639788,0.236759976,0.513958333,0.39766126
43431.33,0.045454545,0.141857207,0.64282153,0.264038501,0.326412037,0.197736703
43430.5,0.037878788,0.413321972,0.563537304,0.303367287,0.503460648,0.06473029
43434.58,0.022727273,0.382976626,0.609310896,0.287839679,0.576400463,0.107129385
43435.77,0.022727273,0.002528923,0.791015625,0.557142857,0.774386574,0.365748774
43433.5,0.015151515,0.624457946,0.623906829,0.259922506,0.503530093,0.16657865
43472.76,0.113636364,0.011871847,0.484217359,0.220776256,0.764039352,0.36122218
43474.33,0.090909091,0.089487432,0.442569734,0.217336433,0.32662037,0.364541682
43466.58,0.977272727,0.0228904,0.240099969,0.067450404,0.576574074,0.691437194
43454.46,0.03030303,0.729920659,0.61239162,0.248314992,0.461898148,0.351263674
43486.65,0.204545455,0.141081151,0.460928839,0.160087719,0.649525463,0.659751037
43456.48,0.015151515,0.136506766,0.660940819,0.36332786,0.482743056,0.152470766
43438.58,0.03030303,0.29664709,0.65621751,0.249976794,0.576481481,0.473179932
43432.32,0.015151515,0.1830503,0.643469018,0.271658275,0.315949074,0.256205206
43460.38,0.613636364,0.006740593,0.222627171,0.07975,0.378587963,0.849113542
43448.3,0.045454545,0.067515671,0.640041045,0.312955665,0.295231481,0.551112788
43435.42,0.007575758,0.546096006,0.661649396,0.252720859,0.420173611,0.333232742
43479.35,0.015151515,0.174397903,0.518010466,0.281278714,0.347384259,0.632591475
43430.43,0.045454545,0.325703055,0.548243624,0.298196773,0.430578704,0.309241796
43457.51,0.015151515,0.31817271,0.591636362,0.30983143,0.513969907,0.924556771
43435.39,0.015151515,0.500817639,0.635633086,0.253207865,0.388923611,0.378951339
43446.72,0.181818182,0.019078088,0.56490474,0.315964912,0.722349537,0.432138816
43425.44,0.007575758,0.547225973,0.619302402,0.276533089,0.440949074,0.511580536
43435.59,0.015151515,0.569466744,0.6360748,0.281095176,0.586863426,0.329309694
43450.63,0.272727273,0.037047813,0.396030127,0.194305239,0.628611111,0.56846473
43457.56,0.045454545,0.620491275,0.591230523,0.249551002,0.555648148,0.833270464
43480.53,0.075757576,0.566970102,0.532038404,0.22068145,0.534965278,0.602414183
43425.53,0.015151515,0.916654447,0.652705468,0.222763837,0.53474537,0.534666164
43462.4,0.954545455,0.007425967,0.248739919,0.058645276,0.399467593,0.889098453
43469.51,0.227272727,0.185629126,0.432975628,0.170393236,0.51400463,0.57827235
43426.65,0.03030303,0.268980345,0.647374052,0.27983078,0.649340278,0.394643531
43486.57,0.121212121,0.268814924,0.474575323,0.176341217,0.566215278,0.646171256
43452.78,0.037878788,0.000132244,0.631415563,0.452,0.784872685,0.194718974
43430.7,0.037878788,0.115557744,0.626500563,0.317746309,0.701412037,0.124556771
43442.32,0.409090909,0.003689314,0.304469041,0.167283951,0.316053241,0.612221803
43448.63,0.060606061,0.183060853,0.533052443,0.305145899,0.628506944,0.009430404
43476.28,0.303030303,0.046223638,0.405719762,0.167971724,0.284872685,0.495435685
43448.25,0.060606061,0.014482755,0.691470147,0.323225806,0.253553241,0.542361373
43425.76,0.03030303,0.004959734,0.841297238,0.666019417,0.763912037,0.385213127
43483.33,0.053030303,0.045769855,0.454648133,0.295963756,0.326550926,0.48924934
43430.5,0.037878788,0.409953933,0.562600113,0.297882491,0.503530093,0.06473029
43433.26,0.189393939,0.043414831,0.615969582,0.299331849,0.263946759,0.289324783
43434.77,0.022727273,0.001899014,0.794407895,0.564912281,0.774293981,0.04111656
43447.34,0.075757576,0.152632297,0.565700387,0.2792123,0.336898148,0.172086005
43471.4,0.174242424,0.039772301,0.313856169,0.193861066,0.399513889,0.201961524
43429.42,0.045454545,0.277371365,0.522007368,0.314006165,0.420115741,0.545228216
43481.52,0.045454545,0.482158802,0.517058618,0.19877818,0.524560185,0.399622784
43437.33,0.03030303,0.141921783,0.601442997,0.416155039,0.326412037,0.514296492
43466.45,0.522727273,0.046984403,0.300905079,0.105140187,0.451550926,0.682384006
43447.52,0.053030303,0.374477462,0.593398284,0.313101976,0.524421296,0.48200679
43467.58,0.742424242,0.039869347,0.302724127,0.084275393,0.57650463,0.742738589
43445.42,0.401515152,0.006089811,0.264124142,0.143137255,0.42025463,0.324179555
43436.76,0.03030303,0.007124082,0.723214286,0.612765957,0.763888889,0.46239155
43431.58,0.03030303,0.440977201,0.583167234,0.321180328,0.576388889,0.207091664
43467.47,0.583333333,0.033113001,0.274966033,0.089844617,0.472337963,0.658242173
43471.33,0.212121212,0.023225363,0.29344933,0.178783784,0.326527778,0.208072425
43436.43,0.007575758,0.197803552,0.720788103,0.329960957,0.430543981,0.293549604
43474.74,0.037878788,0.038724564,0.549903475,0.296140351,0.743252315,0.152621652
43456.48,0.007575758,0.136506766,0.660940819,0.36332786,0.482743056,0.152470766
43478.27,0.060606061,0.022416539,0.635753145,0.362091503,0.274537037,0.557902678
43484.34,0.068181818,0.045339523,0.410375339,0.32060207,0.336990741,0.594115428
43433.39,0.015151515,0.429960602,0.647782472,0.247754272,0.388900463,0.331044889
43429.64,0.037878788,0.194138681,0.628205231,0.286578171,0.638912037,0.701999246
43451.51,0.075757576,0.455246249,0.562976635,0.211292509,0.513981481,0.303432667
43446.31,0.242424242,0.056035266,0.469234434,0.228381963,0.305636574,0.395473406
43456.36,0.015151515,0.061437614,0.64453844,0.508578431,0.357743056,0.472651829
43476.39,0.28030303,0.168779255,0.429085155,0.1935756,0.389050926,0.826480573
43487.52,0.212121212,0.127757726,0.368058202,0.170106157,0.524513889,0.495209355
43455.77,0.037878788,0.006500521,0.740920838,0.556551724,0.774398148,0.592606564
43432.7,0.053030303,0.006067275,0.606532525,0.358241758,0.701435185,0.212749906
43478.53,0.037878788,0.246892568,0.484566552,0.232042773,0.534884259,0.603923048
43430.31,0.060606061,0.118026953,0.597021661,0.28,0.305555556,0.283666541
43468.42,0.401515152,0.020383057,0.251568642,0.110167598,0.420277778,0.455224444
43446.76,0.128787879,0.005921182,0.647635135,0.377659574,0.76400463,0.307582045
43474.74,0.053030303,0.038666723,0.547923516,0.292763731,0.743240741,0.152621652
43455.76,0.037878788,0.011007463,0.775337838,0.589333333,0.764016204,0.597133157
43484.56,0.143939394,0.412609278,0.534123522,0.196660693,0.555717593,0.627310449
43484.55,0.401515152,0.582717516,0.540313745,0.184956465,0.545381944,0.634854772
43479.28,0.068181818,0.036916005,0.513309849,0.325829876,0.284884259,0.673330819
43426.33,0.03030303,0.115112684,0.595911131,0.417699115,0.326365741,0.543493022
43472.75,0.128787879,0.021543534,0.466171167,0.211696658,0.753668981,0.401207092
43476.28,0.333333333,0.044431998,0.422567279,0.173015873,0.284918981,0.495435685
43448.41,0.03030303,0.448801669,0.602036643,0.270320892,0.409837963,0.229271973
43466.56,0.659090909,0.045350819,0.296204268,0.082562141,0.555717593,0.762353829
43433.6,0.03030303,0.351693237,0.605389982,0.351831287,0.597233796,0.045718597
43447.34,0.068181818,0.16050446,0.560358605,0.27939162,0.336921296,0.172086005
43474.42,0.136363636,0.1220207,0.41209944,0.225052083,0.420300926,0.14251226
43442.31,0.356060606,0.005014833,0.326785714,0.167889908,0.305636574,0.579026782
43482.58,0.015151515,0.576846482,0.590640903,0.216186809,0.576585648,0.613730668
43454.69,0.022727273,0.192325677,0.594536424,0.35048912,0.691122685,0.269935873
43484.5,0.022727273,0.481769179,0.54617431,0.213328365,0.503634259,0.485250849
43456.67,0.015151515,0.321332295,0.610001213,0.259426888,0.670300926,0.59486986
43485.31,0.136363636,0.017117174,0.32706448,0.19469697,0.305763889,0.69370049
43487.53,0.234848485,0.14210867,0.387963436,0.170696039,0.534918981,0.495209355
43481.53,0.053030303,0.498308524,0.531714484,0.200296221,0.534976852,0.410335722
43448.3,0.045454545,0.068476248,0.637660501,0.314697266,0.295173611,0.551112788
43482.38,0.015151515,0.203894576,0.550584017,0.313559955,0.378657407,0.544473783
43431.59,0.037878788,0.361415371,0.5860924,0.320171841,0.586770833,0.222783855
43482.4,0.045454545,0.369403248,0.532677486,0.258567226,0.399560185,0.551112788
43432.32,0.007575758,0.191504218,0.630780624,0.264276028,0.3159375,0.256205206
43456.24,0.075757576,0.00318211,0.674674855,0.423469388,0.243194444,0.566201433
43442.32,0.439393939,0.004114004,0.294477104,0.154945055,0.315983796,0.612221803
43477.52,0.053030303,0.275702224,0.500248966,0.238120018,0.524479167,0.559411543
43466.47,0.431818182,0.060114549,0.293084069,0.104491324,0.472372685,0.732930969
43475.6,0.136363636,0.100180227,0.547461604,0.290295215,0.597418981,0.682384006
43428.52,0.121212121,0.527655207,0.61374578,0.273324996,0.524351852,0.626556017
43480.46,0.060606061,0.150690701,0.550233871,0.256913379,0.462013889,0.606940777
43445.5,0.409090909,0.004147634,0.285340909,0.164117647,0.503587963,0.292870615
43431.4,0.015151515,0.197165067,0.631421285,0.314585845,0.399328704,0.569973595
43445.68,0.295454545,0.01575579,0.423824024,0.222304833,0.680659722,0.509241796
43450.6,0.340909091,0.112072262,0.374313296,0.152307019,0.597268519,0.406789891
43449.41,0.03030303,0.195119095,0.616360624,0.287608731,0.409803241,0.491059977
43425.34,0.015151515,0.065755114,0.64141023,0.472982709,0.336770833,0.457261411
43452.42,0.045454545,0.406550209,0.574260544,0.251752761,0.420231481,0.50350811
43481.77,0.03030303,0.005922624,0.688295455,0.431410256,0.774513889,0.600905319
43474.71,0.037878788,0.087582999,0.529167025,0.278002287,0.712013889,0.178800453
43458.31,0.318181818,0.00563009,0.373521293,0.176890756,0.305717593,0.859675594
43472.49,0.106060606,0.221181876,0.424873758,0.215173172,0.493275463,0.524330441
43468.67,0.287878788,0.065389604,0.396884923,0.16241966,0.6703125,0.402640513
43472.61,0.083333333,0.271252009,0.521867892,0.221494756,0.607766204,0.629573746
43433.26,0.015151515,0.040340897,0.627918454,0.312356792,0.263888889,0.289324783
43448.64,0.083333333,0.180316536,0.517888882,0.302071184,0.638935185,0.027913995
43482.38,0.007575758,0.203894576,0.550584017,0.313559955,0.378657407,0.544473783
43479.45,0.060606061,0.249493376,0.552679928,0.265110442,0.451550926,0.618257261
43471.27,0.840909091,0.008006351,0.350608032,0.174367089,0.274444444,0.368615617
43453.4,0.128787879,0.382619038,0.59528385,0.297991189,0.399409722,0.318370426
43433.73,0.053030303,0.030569174,0.57445941,0.343658537,0.732650463,0.114447378
43471.74,0.196969697,0.017165492,0.407166204,0.188544892,0.743229167,0.189890607
43463.5,0.871212121,0.003546583,0.193768169,0.054109589,0.503634259,0.818181818
43465.59,0.803030303,0.010842751,0.227828212,0.05815508,0.58693287,0.695209355
43480.63,0.060606061,0.226794465,0.503126987,0.26665669,0.628715278,0.508940023
43483.33,0.053030303,0.045930723,0.456343353,0.302253756,0.326631944,0.48924934
